bid,发布时间,id,点赞数,ip,微博正文,user_id,用户昵称
PhhrGhrZi,2025-03-06 13:10,5141186404159164,0,浙江,已经私信官媒大家行动起来我们需要一个真相不能让这事就这么过去了如果何凯文没有造假周思成也需要道歉如果造假了机构拿虚假的成绩做宣传就是诈骗,7792873288,过来给你种草莓了呀
Phhr5leNF,2025-03-06 13:08,5141186035061783,0,辽宁,周思成大战何凯文，不仅考研学生疯了，现在老师也疯了,5677111131,什么时候放学_99
Phhqwt4Ht,2025-03-06 13:07,5141185686929583,22,湖北,我这都不关心考研相关信息快5年了，没想到又是何凯文整了波大的。主要也是他太张扬还喜欢靠踩别的老师抬高自己，非常的败路人缘。但该说不说，跟了他一年多的每日一句还是挺有收获的，一码归一码黑他的那句“我年年都跟何凯文”，每次看到都能把我逗笑。现在他抖音改私密、小红书删帖，感觉基本上实锤了，因为这件事自证起来太容易了，以他的性格如果他占理肯定第一时间出击了，压根不用等到现在还是考研政治圈相对更加loveandpeace一些，讲课一哥徐涛和资料一哥肖秀荣都是比较平和攻击性比较弱的人，整体素质也比考研英语圈高很多，没那么鱼龙混杂。,6273509095,安哒丶小可儿
PhhpT5GRt,2025-03-06 13:05,5141185291356403,1,山西,几个老师要是这么闲的话，实在不行把村口的大粪挑了吧,6650586002,Jade_Chung
PhbbvDFlq,2025-03-05 21:14,5140945739453724,6575,,好劲爆。。。周思成公开质疑何凯文京区英语一89分成绩造假,5846288344,写月弦人JasMine
PhhoExwNi,2025-03-06 13:02,5141184527990888,6575,北京,周思成老师今晚十点还会直播，速来围观.评论配图,5846288344,写月弦人JasMine
PhhmIDJfM,2025-03-06 12:58,5141183329468750,0,陕西,这谁做的图我服了啊啊啊啊啊,6320615369,丘比特今夜失明
Phc7bi826,2025-03-05 23:36,5140981494320786,1,河南,事到如今，建议给今年的英一考生赔点钱,5231997435,葱烧鸭腿肉
Phc78kOUh,2025-03-05 23:35,5140981464962249,4,重庆,带这个词条纯粹是想再骂一遍25英语一英语一命题组看你们干的好事逼疯考生还不够老师也癫了大家一起疯了算了该死的英语一,5114453829,Thisisfarewellthen
Phc76fCHU,2025-03-05 23:35,5140981443723714,1,广西,我勒个考研大乱炖，不知道怎么会闹成这样,7728104625,陶瓷奶茶杯
Phc71BkTn,2025-03-05 23:35,5140981398898449,0,云南,？？？魔幻英语一,7782689290,桑榆云烟
Phc6WkxqT,2025-03-05 23:35,5140981344895079,2,河南,25考研英一事变乱成一锅粥了大家分分喝了吧哈哈哈哈哈哈,7363213171,秃头姑娘0
Phc6VkIfu,2025-03-05 23:35,5140981334936656,0,湖北,好好笑啊你们考研老师真的为了挣这个💰，都在较劲啊,6978697551,-木屿舟-
Phc6TBwDt,2025-03-05 23:35,5140981318943591,0,河北,英语一事变，又见证历史了,7794823002,电视剧贵女丨龙天升咖版
Phc6SDTmD,2025-03-05 23:35,5140981309507615,48,吉林,千万不要惹gay子。。,7797545096,呼叫一语致胜
Phc6Rbsvy,2025-03-05 23:35,5140981292731196,0,浙江,你们要闹哪样为了26卖课又是营销打压又是撕逼收这么多钱对学生负点责行不行,7299493509,yawn22n
Phc6PbM3g,2025-03-05 23:35,5140981272806322,0,福建,思思大王无论结果如何我挺你！最后两周买了你的作文课，听你讲大作文写作逻辑，最后分数比估分多六分，英语说实话没怎么准备，我很满足了,5839722827,迷人小猪1013
Phm7y77hl,2025-03-07 01:04,5141366121696279,0,福建,每年考研都跟何老师,5679147304,帅逆天666
Phm4vbgfa,2025-03-07 00:56,5141364232684052,2,安徽,考研行业即将迎来晒分时代英一仍在持续发力,5182673512,离婚三年带俩娃儿
Phm2U1YJk,2025-03-07 00:53,5141363240471778,1,广西,造假成绩还当什么考研老师,7742845890,夜色京沉
Phm2CeMql,2025-03-07 00:52,5141363063522737,0,四川,文都我恨你！,6513100919,是唐棠啊
Phm2n8pvL,2025-03-07 00:51,5141362912004693,5,江苏,宫里最忌讳假孕争宠,3973094912,野生大聪明-
PhlZ8tTTP,2025-03-07 00:43,5141360907126393,0,广东,也是吃上考研英语圈的🍉了想当年考四六级时还在背何凯文,5653281871,躺平暴富中
PhlYGF1PH,2025-03-07 00:42,5141360629778497,7,安徽,石雷鹏说田静考了72田静说不难没考好是因为你没有努力周思成说何凯文89是假的文嘟考研艾特小燕老师说何考了89这几位老师考了多少分哈哈哈哈哈我太爱吃瓜了,5634103034,冬天c的
PhhmA82k2,2025-03-06 12:57,5141183241915554,0,云南,笑死我了,3641878913,嗷呜一口小丸子sasa
Phhme8iEa,2025-03-06 12:56,5141183021978306,1,陕西,没想到考研英语老师也会塌房，太离谱辣，他们真的越来越往娱乐圈发展的了,5664333289,卡卡果--
PhhlZ8vVY,2025-03-06 12:56,5141182872029382,1,福建,太好笑了🤣英语一你看你把考生逼疯就算了把老师都逼疯了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,7487189045,尊嘟恋馒癖
Phhkicita,2025-03-06 12:52,5141181822930936,0,湖南,命题组今年十二月的考试别像去年一样了,6991250514,但小宝那并不是结局
Phhki0bk6,2025-03-06 12:52,5141181820043530,0,四川,过于搞笑了hhhhh,7606297209,碎冰番
PhhjVuiGH,2025-03-06 12:51,5141181597221679,0,甘肃,真难看,6028528989,请星期五吃饭
PhbWJlHaP,2025-03-05 23:10,5140975015170851,923,,给何凯文老师的公关策略：如果成绩为假，最好的方式是冷处理，不用回应，不要陷入自证陷阱哈哈，过段时间大家都忘了，以后正常卖课招生不受影响的如果成绩为真，花钱买热搜把买到热搜第一，让全网质疑你，等到热度最高之时直播查分，直接一战封神，记得把考研课程挂上链接，必然大卖一波！,6671730257,Hoolucy
PhhjR6Khy,2025-03-06 12:51,5141181551607880,923,广东,都闪开把准考证都拿给肖老查肖爷爷可爱憨厚不会骗人！顺便让肖爷爷押一下何凯文周思成田静都考几分！,7278746970,冰淇淋干杯7KzJ
PhhjCu50w,2025-03-06 12:50,5141181407169092,5,江苏,可是何凯文就是很装逼啊，油腻装逼男,5204454910,高七昂
PhhiYmfZF,2025-03-06 12:48,5141181005304699,0,河北,真的要变天了,7480258271,A西伯利亚冰原悍妇
Phc6L6Vkh,2025-03-05 23:35,5140981231650333,0,浙江,那不多说了我站周思成,1866027874,不加糖的izellah
Phc6K5Zps,2025-03-05 23:35,5140981221427702,3,浙江,2025年3月5日英一事变.出题组老师们睡了吗？,7200605840,魯濱遜在星期四吃土豆泥
Phc6GjQu8,2025-03-05 23:34,5140981184729988,0,山西,把田静老师带上！你们三个人不想查哈哈哈哈哈哈哈,5185305041,Yuki爱吃小豆包
Phc6CazMl,2025-03-05 23:34,5140981142520817,1,河南,田静你记住何凯文是你一生的贵人，你想想从考场出来你说的什么话，觉得难是不努力？请像周思成一样直播查分,5974488686,在看态度姐
Phc6sENKS,2025-03-05 23:34,5140981049724382,0,重庆,,7702867881,甜蜜小狗窝
Phc6rv3Y6,2025-03-05 23:34,5140981037403426,0,安徽,哈哈哈哈还是一如既往的drama，虽然我确实觉得周思成教学实力很强,7858418573,呆萌de小悃语
Phc6oC8wM,2025-03-05 23:34,5140981009089248,0,辽宁,实在不行你俩线下碰一下互联网上说啥都有意义吗,5600012542,Manifestbriskly
Phc6nmTNv,2025-03-05 23:34,5140980995457705,0,广东,考研10年后我居然在热搜上吃考研英语的瓜🍉，原来考研届的老师们竞争这么激烈啊，当年真的是靠学长学姐口口相传，我们就簇拥而上，哪还有去比较这个比较那个呀,3880705928,恶魔先生_
Phc6lnedR,2025-03-05 23:34,5140980975536219,3,湖南,支持迅猛龙进军考研界我两眼一睁就是看我们龙龙老师的网课,5168273497,chipssssahoy
PhlYatHcb,2025-03-07 00:41,5141360307077559,0,山东,啥意思，有点没看懂,7846421148,今天吃蒸饺蘸椰汁
PhlXEzY6v,2025-03-07 00:40,5141359988572523,1,上海,何老师，明年一定找你,3198369052,Heydartot
PhlXy3WmZ,2025-03-07 00:39,5141359920939361,4,重庆,所以有没有人可以推荐一下英一到底跟谁呀我才买了田静的书还靠谱吗英一事变太恐怖了,7259950041,开不开森鳕鱼酱
PhlVGkvos,2025-03-07 00:35,5141358764887240,0,河南,精彩🙈🙈🙈真的让我见识到了，啥叫搏一搏自行车变摩托,2608809495,安琪87babe
PhlVBkdg6,2025-03-07 00:35,5141358714817530,1,日本,今年89也真敢写编个80出头得了🤣🤣,6999589893,好运呆鱼
PhlTWug9d,2025-03-07 00:30,5141357687211915,7,陕西,复查贵人吉祥,5210049621,顶流兰兰
PhlTFej5M,2025-03-07 00:30,5141357513409986,0,安徽,听说不写翻译就89了什么概念求放过放过考研党吧,6738190227,想耀小鱼丸_
PhlSTpmYC,2025-03-07 00:28,5141357036046526,1,浙江,不知道考研英语Vivian能考多少分，之前不也是考研名师吗,6819621952,2025brilliant
PhhgshM7D,2025-03-06 12:42,5141179444236561,0,江苏,2025英一事变英语一看你干的好事,6352879391,荣光兔子大王
PhhfxmzEe,2025-03-06 12:40,5141178875380250,0,山西,哈哈哈哈英一事变，我觉得还是数学那俩老头好啊，他们不营销，是真想让我学会,5691126522,剑斩种种贪得
PhheaddvA,2025-03-06 12:37,5141178023150194,0,广东,英语一，看你惹出了多大的事,5170662707,大月佥猫猫
Phhae9MkU,2025-03-06 12:27,5141175582330760,151,湖北,现在的结果是何凯文把账号清空私密了。但怎么还把田静老师扯进来了，当时跟着她的每日一句，确实挺不错的，但作为一个影响力很大的老师，搞学生心态确实是不应该的。都是考研英语名师这是学术圈大家，不是娱乐圈啊，怎么还互撕了呢,7872793939,Car咖
Phh9dfyon,2025-03-06 12:24,5141174953707127,0,陕西,25考研…………,5259381847,给小狗偏爱
Phh8rhOPq,2025-03-06 12:22,5141174474246964,0,内蒙古,英语一出题老师你满意了吗,5093787402,OoKk别说话了okkkk
Phh8117yN,2025-03-06 12:21,5141174210267393,0,广东,这下可太精彩了，命题组你看你干的好事,6007421868,cylycxs
Phh6Xto7x,2025-03-06 12:19,5141173557004235,1,河北,家人们，我要笑死了，今年考研英语一可太有节目了先是考研英语出题超级怪，学生快被逼疯了，然后国家线和考研分数同一天出，震惊全国考研学生再之后黄皮书和考研真相在小红书评论区互撕最后周思成公开质疑何凯文英语成绩造假总之就是学生疯完老师疯,7570096442,我最爱吃零食啊
Phh6krZWZ,2025-03-06 12:17,5141173166672997,0,黑龙江,打起来快打起来惹谁都别惹通讯录吧，，，,6115583241,不然我帮你报警吧
Phc6liPRA,2025-03-05 23:34,5140980974489270,2,湖南,打起来打起来,5222029285,好想吃奥利奥冰激淋啊
Phc6i2OYF,2025-03-05 23:33,5140980940672617,2,湖北,此招虽险，胜算却大，一旦所有人认定何凯文考了89，还有谁会再验呢（敬妃脸）。英一事变可太精彩了,6596895530,我长不高啦QwQ
Phc6hgbaK,2025-03-05 23:33,5140980933856198,0,河南,吓得我赶紧保存了一下我203日语85分的截图,7362490106,咸鱼学姐007
Phc6ebamD,2025-03-05 23:33,5140980902661451,0,四川,今年英一这么抓马吗搞的我都想从头到尾做一遍了,6317986190,Caicai_vousmevoyez
Phc6c8brU,2025-03-05 23:33,5140980881950638,0,湖北,你们不要再打了,7596126090,_kakoook
Phc6bg3aU,2025-03-05 23:33,5140980873825456,0,北京,写论文太困，看到热搜突然就精神了,6312999829,95想吃冰杨梅
Phc68FPu3,2025-03-05 23:33,5140980849969355,2,北京,太有节目了，不要惹考研界的于正，（没有替何凯文开脱的意思，支持你们考研界老师打起来，最近生活真的很无聊。,6905198463,KiPat_x
Phc68hCVY,2025-03-05 23:33,5140980844201242,0,浙江,,5274940876,很难不困__
Phc67tT0D,2025-03-05 23:33,5140980837122971,0,上海,英语一你欠我的用什么还,1868099254,豌豆射手人间分豆
Phc67dovl,2025-03-05 23:33,5140980833192463,0,江苏,2025年英一事变,7380085654,要像华晨宇一样自由
PhlQF84Rx,2025-03-07 00:22,5141355651925319,0,河北,人生总是有许多的不如意，我们要放宽心。生活需要游戏，但不能游戏人生;人生的道路上，如果懂得体谅，懂得宽容，日子就会很温馨，也会很安宁。每天早上要以微笑开始，并且要坚持到这一天过去。生命中总会遇到或多或少的问题，很多时候我们都在面对选择，总是会有犹豫也会有彷徨，但是无论是做什么样的决定，都要相信自己，不为过去而忧虑，不为错过而后悔。,3606910755,Yauui-夏茗猫语
PhlQEjfym,2025-03-07 00:22,5141355644588022,2,安徽,太精彩了能不能对考研人好一点少一点欺骗让真正对考研有帮助的老师多显露一下,7556824783,我才是馒头超人
PhlQtydCc,2025-03-07 00:22,5141355538155492,0,湖南,哇哇哇哇，,7197708478,啵璃珠子
PhlQefKkT,2025-03-07 00:21,5141355383753039,0,辽宁,考研老师互撕精彩,7734371107,我看了七次日落
Phh4N2Ec3,2025-03-06 12:13,5141172210631163,0,湖北,不用吵了！我建议周思成查田静的成绩，田静查何凯文的成绩，何凯文查周思成的成绩，给所有考生开直播间连线，到底什么情况就一清二楚了！今年考研英语一太有节目了，让学生为难，然后再让考研英语名师互撕，来看看英语一事变，何凯文英语考了89分，周思成锤何凯文成绩造假，田静考完英语后说不难，但至今考研成绩是个谜！看了周思成的直播，其实他认为何凯文成绩造假就两点主要原因：选取何凯文发的查分视频前后隔一秒，发现键盘字母发生了变化打开查分页面后，浏览器的标签页少了一个网页，也是间隔一秒，存在明显的剪辑痕迹。被锤之后，何凯文方下午给周思成打微信电话，周思成没有接，如果是假的，何凯文方应该早就辟谣了，不会选择私下解决。周思成已拉黑何凯文，何凯文社交平台账号已经成私密状态。然后还有田静的成绩，考完英语以后公开称今年英语不难，然后至今也未公布自己的考研成绩！,7840867250,哥控大王
Phh4wqiUR,2025-03-06 12:13,5141172046269245,0,四川,我只看到了一群无力的25考研考生出题组这样的结果不满意了？,6403375169,埃文不Evan
Phh3HllDF,2025-03-06 12:11,5141171535088071,0,河北,我感觉何凯文这把真完蛋了装着装着给自己装进去了,5987082242,小付鹅鹅鹅
Phh3BbjPO,2025-03-06 12:11,5141171472697856,0,上海,😳😳😳,5347322055,孤独的肉夹馍xx
Phh1x8Usq,2025-03-06 12:05,5141170192123650,0,湖北,支持打起来你们几个英语老师能不能相互直播查分,3900581756,吧唧吧唧的林接接
Phc66wfpR,2025-03-05 23:33,5140980827685759,0,云南,乱成一锅粥了大家趁热喝了吧英语命题组看看你们干的好事，老师也被你们逼疯了，整个25考研真是很有生活的一集了整个25考研我只能用诡异来形容哈,3211380271,月亮和木里南
Phc66v9Yj,2025-03-05 23:33,5140980827426503,0,广西,网友说让他俩都去找田静，把准考证号给她，让她直播查分（哈哈哈哈哈哈哈哈）,6066109129,睡够再学
Phc65D0yM,2025-03-05 23:33,5140980819296948,0,北京,我严重怀疑他俩串通好的，他俩每次都会因为喝酒直播啊，撕x之类的上热搜，自己再长一波知名度。,1736410565,NicoleGPT
Phc653Oh9,2025-03-05 23:33,5140980810908247,3,浙江,这是发生了什么,7256188751,糕冷小囡
Phc648nVc,2025-03-05 23:33,5140980801998582,1,北京,持续关注,6045096314,香蕉根根
Phc61vXsT,2025-03-05 23:33,5140980777616755,1,浙江,坐等一个回应，这不比娱乐圈的瓜好吃多了,6323548423,橙晨希
Phc60oqed,2025-03-05 23:33,5140980765820697,0,河南,英一事变,5878446283,那就希望我能如意吧
Phc5ZcuCb,2025-03-05 23:33,5140980752977623,2,吉林,🆘英一事变命题组看看你干的好事,7393517625,想吃个糖心蛋
Phc5U5Bbn,2025-03-05 23:32,5140980701334573,0,安徽,好精彩,5533881927,逗比兼怪咖
Phc5Ub63L,2025-03-05 23:32,5140980702644905,1,北京,英语一你看看你干的好事,7375902261,王老师是大聪明
PhlPCqhUD,2025-03-07 00:20,5141355006265387,1,陕西,我感觉周思成应该是知道北影那边最高分没有89，要不不可能这么刚,7905106890,旧枣
PhlPcnTu1,2025-03-07 00:19,5141354745694825,0,河南,所以我还没考以后对英一考生好一点可以吗,6510473768,ReldnG
PhlP23vsy,2025-03-07 00:18,5141354640835918,0,四川,我天居然看到有人说让楼丝去查他们成绩的笑鼠我了我觉得可以毕竟是专业的,5868563158,做自己的救鑫鑫
PhlOrEhL0,2025-03-07 00:17,5141354279601382,5,贵州,不入虎穴焉得虎子，这招虽险，胜算却大，一旦得逞，所有人都会认定何凯文英语一考了全国第一“我记得那是一个已经成型了的89分”“是啊，你都已经是文都考研的名师了，你还有什么不满足的呢？”,5835710912,Promising_moiii
PhlNlthii,2025-03-07 00:14,5141353596977994,1,湖南,我看到有人说，让这些参加考试的老师把准考证号都发给晓燕，让她开直播查分，多笋啊,6457817753,银河里的月
PhgXB7Er3,2025-03-06 11:56,5141167751823733,0,黑龙江,支持周思成，周思成作文就是牛，周思成作文➕monkey作文很不错,6243606196,只要草莓蛋糕和你
PhgXx0Cfr,2025-03-06 11:56,5141167710147029,1,陕西,别的不说，周思成大作文真的很有实力,6358609130,循环想哩
PhgWA7W4u,2025-03-06 11:53,5141167121891526,1,浙江,天临七年正式改名英一元年,3840030773,四氢大麻酸
PhgVXn3ag,2025-03-06 11:52,5141166735493712,1,云南,吃个迟到的瓜，今年英一真的是逼疯学生再逼疯老师，25英一事变真的太好笑了哈哈哈哈哈哈哈（有一说一zsc作文课讲的是真好）,5180718334,c亘亘
PhgUKrsUU,2025-03-06 11:49,5141165986546016,3,山东,喜死我了英语一你看看你干的好事田静周思成何凯文你们仨都把账号密码发给刘晓艳，让大雁开直播查,1028067003,闪亮亮Hyyiky
Phc5RugTt,2025-03-05 23:32,5140980677214783,0,北京,笑死了哈哈哈哈，有一说一看过好多人感觉唐迟真是不错,7419228000,或有天穿过繁星飞进祂心
Phc5QEkUE,2025-03-05 23:32,5140980669613512,0,浙江,今年英语一真的难,6311261360,Dobbyline
Phc5ErZd5,2025-03-05 23:32,5140980546670151,0,贵州,好好好，再激烈点，让我看看谁才是考研英语No.1,3262467945,卿暮于安
Phc5D0E2n,2025-03-05 23:32,5140980530153907,0,山东,笑死我了咋这么对考研人疯了,5502371635,恋菟日記
Phc5CmNYi,2025-03-05 23:32,5140980525435310,36922,四川,英语一不愧是最猛的1啊（感叹,5493786743,互联网哑巴_发疯版
Phc5BxXXr,2025-03-05 23:32,5140980518095305,1,云南,不说其他的，周思成太好玩了，给考研届都增加了很多乐趣,6333967058,我不会生气哦哦哦哦
Phc5An8rz,2025-03-05 23:32,5140980505514005,0,山西,给大家痛苦的准备复试过程带来一丝乐趣,5743577526,be7tter
Phc5uqiFR,2025-03-05 23:31,5140980446268315,1,江苏,啊啊啊啊啊啊英一你看看你怎么回事真是太搞笑了哈哈哈哈哈,6384270999,等会就去学-备考发疯版
Phc5smdwH,2025-03-05 23:31,5140980425295215,0,河北,英一事变,7507625747,W晚晚不晚Y
PhlMquNks,2025-03-07 00:12,5141353027339464,0,山东,英一命题组睡得着觉这套卷子得裱起来,5454430401,乘啵遨游记·
PhgQlppX4,2025-03-06 11:38,5141163256057962,1,,谁关心考研老师考几分你能让我考出分就行,1028067003,闪亮亮Hyyiky
PhgTUFn2O,2025-03-06 11:47,5141165469860034,1,山东,//,1028067003,闪亮亮Hyyiky
PhgT9BZKj,2025-03-06 11:45,5141164999055491,0,辽宁,好热闹啊,5120050846,Get_up_ing
PhgSVcJzS,2025-03-06 11:44,5141164853035140,0,,英语一命题组你看看你们干的好事乱成一锅粥你们快喝点吧,5199735078,明日摆烂国师
PhgRTrtPu,2025-03-06 11:42,5141164216549524,0,安徽,哈哈哈哈哈哈哈“英一事变”，这是什么👻热闹,7617438083,今朝杏园宴
PhgQSqFw1,2025-03-06 11:39,5141163586356117,2,广西,也是有幸赶上英一事变了，25考研英语你真是牛牛的,6591604563,帅哥都给我去谈恋爱
PhgQL80Op,2025-03-06 11:39,5141163511909749,1,黑龙江,好一个英一事变啊！我好像在瓜田里的猹哈哈哈哈，我靠，先是干翻考英一的学生，现在又要干翻考研英语老师哈哈哈哈，英语出题组你们他娘的有点水平啊，但不多。。。出这么难还是该骂！英语一鲨疯啦哈哈哈哈哈，无差别攻击！田静真该给何凯文磕一个！风头全转向你何哥了,3783786375,倔强的小蜗牛Lauren
PhgPJvySm,2025-03-06 11:36,5141162877522234,0,河南,,5452044632,-苹果烤炉
PhgOvvJs5,2025-03-06 11:33,5141162117562889,0,河北,英语一命题组看你干的好事乱成一锅粥大家趁热喝了吧,5543199219,吹落余晖
PhgO1rMth,2025-03-06 11:32,5141161816621183,0,江西,这边建议周思成和何凯文去上再见爱人,6193098084,云霁夜的桔梗
Phc5p8paX,2025-03-05 23:31,5140980392003403,0,内蒙古,这是什么鬼热闹,5682225009,Aik-ccyx
Phc5fAqGj,2025-03-05 23:31,5140980298682375,1,山东,2025考研英语三五事变三年考研五年吵架,5667958696,噗噜噗噜的兜兜
Phc5f7OYy,2025-03-05 23:31,5140980291864250,0,广东,SOS好久远的名字考研圈也是撕起来了,6573500891,抹茶奶绿多加冰-
Phc5bf54Q,2025-03-05 23:31,5140980253594440,0,贵州,别打啦别打啦去打英一出题组吧！！,5900679538,白暮雪_
Phc58l3lR,2025-03-05 23:31,5140980225017775,1,湖北,笑死我了笑死我了我还蛮喜欢周思成的小作文课的哈哈哈哈哈哈哈哈哈,6322778790,I毛毛大王I
Phc51fAWS,2025-03-05 23:30,5140980153716954,1,河南,以后的老师们请都直播查成绩哈哈哈哈卷起来！,5867804905,susu-书齐
Phc50j2zZ,2025-03-05 23:30,5140980144538151,0,湖北,蹲一个真相,7385283023,汉之西都
Phc4YsaOm,2025-03-05 23:30,5140980126714746,0,黑龙江,打起来打起来哈哈哈哈哈哈哈,5617815608,猺猺没惹任何人
Phc4Y0Fsw,2025-03-05 23:30,5140980120159372,0,河南,上去上去最好把我们92的英语院线打下来看看我们这些被迫害的学生吧,5678643764,漫游月轨
PhlKYfF9o,2025-03-07 00:08,5141352123733106,0,江西,何凯文将何去何从啊🙉🙉他选择了退网,5688853991,-海绵大王-
PhlJpoJda,2025-03-07 00:05,5141351155893668,3,辽宁,何凯文，生于1979年11月15日，肖羊，名有不周也，一来名字欠缺补益性，二来名字没有安全性，因为肖羊者名字慎谐忌凯：微博正文,2185743621,起名阁
PhlJnEsIW,2025-03-07 00:04,5141351139643538,0,北京,看到周思成锤何凯文，就知道这个瓜还能吃好几天,2979084812,不要拖延脑了
PhlJ8zbgW,2025-03-07 00:04,5141350988384814,0,河南,成绩造假自己自嗨不得了，还公然拉踩其他老师。周思成：踢到我，你算是踢到铁板上啦[互粉],6112445869,玩web真没意思uu
PhlIfzgA2,2025-03-07 00:02,5141350438405218,1,广东,,5614404629,答案说明所有-HUA
PhlIavHwD,2025-03-07 00:01,5141350387555483,0,辽宁,何凯文自曝英语考89分引质疑，被指成绩造假。文都考研称已调查，结果将公布。何凯文仍正常授课，未直接回应。,7896232493,弋熙云歌
PhlHAuTT8,2025-03-07 00:00,5141350027364678,34,北京,经常提到偏印为忌的情况，比如偏印克食神为枭神夺食但是偏印为忌，如果被制化的好，反而会有一些意外之喜被制，就是财星克偏印化就是比劫多，泄分偏印偏印被制化得力之后，容易在觉得没戏的事情上惊喜的得到突破或者觉得可能不会获得协助，但是竟然获得了贵人帮助或者在资产方面有意外收获偏印为忌，逆用就喜了。星座超话,6931387108,张黛木
PhlHybq6V,2025-03-07 00:00,5141350002721981,1,安徽,19年考研er路过这老师居然还在上课？当年的瓜是忘了吗,1793173385,音十甘木
PhgNE6db4,2025-03-06 11:31,5141161581480626,0,河南,我再说一遍，英语一就是最猛的1😍,5540279018,魔豆在哪里
PhgNhFOS6,2025-03-06 11:30,5141161359967002,0,四川,何凯文到底成绩咋样田静考多少分？？？,7438668395,Huang蓝月亮蓝
PhgN6mI0H,2025-03-06 11:30,5141161245412395,1,广西,我建议这几个人直播连麦打起来好吗，看看谁才是这一年最该卖课的不过我的评价是，哪个英语老师都不好使，不如自己历年真题逐字逐句精翻,5443675854,新生考研
PhgMS0MBm,2025-03-06 11:29,5141161100186828,0,广西,最近各个院校开始发布复试线，也有院校通知提交复试资料，特别提醒大家：✅上海海关学院3月4日下午16点前提交复试材料✅中国传媒大学3月5日晚上20:00截止提交复试材料有同学问如果要给导师发邮件，除了简历和个人陈述，还有哪些可以准备，给大家一些参考：1️⃣本科毕业论文或毕业作品（应届本科毕业生可提交开题报告或作品说明等）2️⃣硕士阶段科研设想或专业实践计划3️⃣近3年内取得的代表性科研成果（比如学术论文）4️⃣各类获奖证书5️⃣参与的科研项目如果有推荐信也可以一并发送过去，发给导师的文件需要将原件扫描成PDF，并且做好【姓名+材料名称】的命名发送。ps：无特殊要求，其实不联系导师是可以的。如果是特殊学科需要联系，可以参考如上内容。,5443675854,新生考研
PhgLVpHnB,2025-03-06 11:27,5141160516124955,0,广西,网友们加油💪考研英语超话,5443675854,新生考研
PhgLi5CpR,2025-03-06 11:25,5141160121339315,0,河南,考研圈已乱成一锅粥，看命题组干的好事，把老师都逼疯了,7609758049,晴光上枝
PhgKo0mqV,2025-03-06 11:23,5141159560086237,7,云南,惹谁也别惹通讯录通讯录大战顺直男,5261652981,吐着泡泡说爱你_
PhgKewMga,2025-03-06 11:23,5141159467812010,2,河北,啊啊啊啊啊啊啊啊想起来何凯文前几天讲座最后一句话。请大家欢送我走吧，（我去给大家准备每日一练）稀稀拉拉的掌声仿佛有魔力这下真送走了啊啊啊啊,6031906780,言二冰
PhgJ1p7bP,2025-03-06 11:20,5141158715985841,0,安徽,他俩的课都没看过，梗倒是没落下一个,5533411317,玉米冬瓜排骨汤_
PhgGUuST6,2025-03-06 11:15,5141157407360832,2,北京,英一事变最惨受害人：陈思诚哈哈哈哈哈哈哈哈考研英语超话,6381240507,y涵雨心
Phc4WqiXa,2025-03-05 23:30,5140980106269388,0,河南,哈哈哈哈打卡打卡，也是见识到了,7274866270,HD--circle
Phc4Nw8M0,2025-03-05 23:30,5140980017660224,0,广西,英一事变哈哈哈哈,7436526078,耶咪瑞贝卡
Phc4NiXhn,2025-03-05 23:30,5140980014517777,0,山西,哈哈哈哈哈哈哈好有趣,7489487329,种下小树_
Phc4K6fJF,2025-03-05 23:30,5140979981490459,0,山东,25年英语一的含金量还在上升,7646505231,卷心菜多得雨水
Phc4ydFLz,2025-03-05 23:29,5140979863258817,2,北京,我笑死了神tm英一事变,7065364716,光·煞
Phc4x0Dh1,2025-03-05 23:29,5140979850150971,0,重庆,我的妈呀，楞个热闹呢,5509857106,掏呲绮君
Phc4veaus,2025-03-05 23:29,5140979833376920,0,山西,英一事变哈哈哈哈哈哈哈英语一你看你干的好事,6306687945,吃饱了吗睡好了吗
Phc4urwTg,2025-03-05 23:29,5140979826561290,0,河南,好大一锅粥大家快喝了吧,6582907234,今日怡开心ee
Phc4s4L4y,2025-03-05 23:29,5140979801134262,0,山西,小丑,7297687706,想要你可爱
Phc4owTyN,2025-03-05 23:29,5140979767840073,1,陕西,25英一你看看你干的好事考研英语已经乱成一锅粥了大家快趁热喝了吧,2549956375,一条mini潜水鱼
PhgEzfOUH,2025-03-06 11:09,5141155953770635,0,河北,其实撕来撕去，跟一个机构没有看连真题都没做完一轮的我没关系,5661888601,别管我了我很癫
PhgD3drwI,2025-03-06 11:05,5141155013204080,1,湖北,吃瓜吃了半小时,5865806099,小丞跟我回家
